symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,digest
2282.T,日本ハム,プライム,3,3,8,True,False,False,False,False,True,False,True,False,False,False,True,-0.083770536220104,0.29555340409724984,1.1898091981912429,0.0654802870907482,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,18.3,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions)
4626.T,太陽ホールディングス,プライム,3,3,8,True,True,False,False,False,False,False,True,False,True,True,False,0.24650491045638367,0.1813067793313985,0.07666181465308103,0.07535489725805405,False,False,False,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,28.9,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions)
4826.T,ＣＩＪ,プライム,3,6,8,True,True,True,False,False,True,True,True,False,True,False,False,0.10587054691419961,0.09474994103115186,0.4065934065934066,0.05415713196033562,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足,20.9,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions)
6262.T,ＰＥＧＡＳＵＳ,スタンダード,3,4,8,True,True,False,False,True,False,False,True,False,False,True,False,2.037109375,-0.27347790696822427,1.1685393258426966,-0.015586854460093896,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,15.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions)
9242.T,メディア総研,グロース,3,5,8,True,True,True,True,False,False,False,True,False,True,True,True,0.5388601036269429,0.21557062332819954,-3.1379310344827585,-0.2965779467680608,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.6,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions)
1721.T,コムシスホールディングス,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,True,0.15481730864442023,0.2280266265383526,0.07414596273291925,0.025258176935128048,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.2,
1812.T,鹿島建設,プライム,2,5,8,True,False,True,False,False,True,True,True,False,True,False,False,0.07028751865273919,0.012466083591548882,0.4975901291690765,0.059357357416122816,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 売上YoY+10%不足,18.2,
1897.T,金下建設,スタンダード,2,4,8,True,True,True,False,False,False,False,True,False,True,False,True,0.15980629539951563,0.29189378318742887,-2.0,-0.18526315789473685,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,41.0,
2802.T,味の素,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.23734362129777598,-0.12045275003492528,0.2070809792843691,-0.004103877343313963,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,35.8,
4754.T,トスネット,スタンダード,2,2,8,True,False,False,False,False,False,False,True,False,True,False,False,0.008958566629339249,0.05860604861730989,-0.06382978723404255,-0.016332085743450152,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,11.7,
4917.T,マンダム,プライム,2,3,8,True,False,False,False,False,True,False,True,False,False,False,False,-0.2687017779268702,-0.006135724326783554,0.28641732283464566,0.10205035037633013,True,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,39.4,
5199.T,不二ラテックス,スタンダード,2,3,8,True,False,False,False,False,True,False,True,False,False,False,False,-0.5549738219895288,-0.5174269875668894,2.8823529411764706,-0.0684931506849315,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,8.5,
5201.T,ＡＧＣ,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,,-1.4076562818163307,,1.191786150939202,-0.004550805446323808,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,19.1,
6471.T,日本精工,プライム,2,3,8,True,False,False,False,False,True,False,True,False,False,False,False,-0.042350247996947754,-0.23847669194061316,3.3249419054996125,0.09810903483677237,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,27.5,
6473.T,ジェイテクト,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.5742004881883249,-0.256728729195313,3.8712148850784387,0.04612232682396539,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,25.4,
1827.T,ナカノフドー建設,スタンダード,1,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.028943937418513643,0.090072390938162,-0.5050732807215332,-0.0701240656546197,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,12.6,
1951.T,エクシオグループ,プライム,1,4,8,True,False,False,False,True,True,False,True,False,False,False,False,0.17837603596771578,0.1350437444943895,0.0676077265973254,0.10512299166766335,False,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,15.6,
3655.T,ブレインパッド,プライム,1,4,8,True,True,False,False,True,False,False,True,False,False,False,True,0.19749447310243173,0.4700014473867531,-0.7804878048780488,0.06049428255256363,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,49.0,
4506.T,住友ファーマ,プライム,1,4,8,True,True,False,False,True,False,False,True,False,False,False,,-1.0545039831143188,,-2.6301477554476,0.3224681928192375,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,9.5,
5070.T,ドラフト,グロース,1,3,8,True,True,False,False,False,False,False,True,False,False,False,True,0.1992924528301887,2.419013771895895,-2.403703703703704,-0.5447799385875128,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.3,
5333.T,日本ガイシ,プライム,1,2,8,True,False,False,False,False,False,False,True,False,False,True,False,0.2412201389549824,0.08978175144769018,0.03458360412217993,0.09541866955585575,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,14.7,
5816.T,オーナンバ,スタンダード,1,3,8,True,True,False,False,False,False,False,True,False,True,False,False,-0.08096366508688779,-0.10607207065829805,-0.30483870967741933,-0.06957058460453223,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.8,
6013.T,タクマ,プライム,1,3,8,True,True,False,False,False,False,False,True,False,False,True,False,0.2623141680100305,-0.020261099164195273,-0.39928379588182633,-0.05824852290654871,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.4,
6548.T,旅工房,グロース,1,1,8,True,False,False,False,False,False,False,False,False,False,False,False,-0.7251908396946565,-0.6554984489420712,-0.37142857142857144,-0.47166921898928027,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,114.0,
6276.T,,,0,1,7,True,False,False,False,False,False,False,,False,False,False,False,-1.7,-0.5215829917452077,-1.5970149253731343,-0.3065326633165829,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,
