symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
1951.T,エクシオグループ,プライム,4,4,9,True,False,False,False,True,True,False,True,False,False,False,False,False,0.17837603596771578,0.1350437444943895,0.670863599677159,0.23405333117198898,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,17.0,517800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1812.T,鹿島建設,プライム,3,5,8,True,False,True,False,False,True,True,True,,False,True,False,False,0.07028751865273919,0.012466083591548882,1.890023020457803,0.020982722601772908,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 売上YoY+10%不足,17.6,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2207.T,ｍｅｉｔｏ,プライム,3,5,9,True,True,False,True,False,False,False,True,True,False,True,True,True,0.8678321678321679,0.5360796320641723,-0.0695517774343122,0.030960945529290854,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,14.3,41300000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3513.T,イチカワ,スタンダード,3,5,9,True,True,True,False,False,False,False,True,True,False,True,False,False,0.041095890410958846,0.07923628453383924,1.1526717557251909,0.05515320334261838,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,11.1,11800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
9467.T,アルファポリス,グロース,3,5,9,True,True,False,False,True,False,False,True,True,False,True,True,False,0.41992101799034653,0.15493849830725526,0.13516746411483255,0.3468826405867971,False,False,True,False,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,20.6,48100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2146.T,ＵＴグループ,プライム,3,4,9,True,True,False,False,False,True,False,True,False,False,True,False,False,-0.12014472704054491,-0.032565576474767766,0.39056500274273176,-0.08166604028032631,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.2,116100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2784.T,アルフレッサ　ホールディングス,プライム,3,4,9,True,True,True,False,False,False,False,True,False,False,True,False,False,0.012200915068630191,0.11046536151251707,0.08763000663863686,0.05130042643632747,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,12.4,468700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2579.T,コカ・コーラ　ボトラーズジャパンホールディングス,プライム,3,3,8,True,True,False,False,False,True,False,,False,False,False,True,,3.0,,0.34793767186067825,0.0015990526367397429,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,,508800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2327.T,日鉄ソリューションズ,プライム,2,4,9,True,True,True,False,False,False,False,True,False,False,True,False,False,0.10268927956655483,0.10330546571966837,0.09829246935201401,0.19934574988093148,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,27.6,805000000000.0,,
2692.T,伊藤忠食品,プライム,2,4,9,True,True,True,False,False,False,False,True,False,False,True,True,False,0.22375271149674614,0.12323513211890136,-0.12303732303732304,0.0432423266067492,False,False,False,False,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.2,143000000000.0,,
7777.T,スリー・ディー・マトリックス,グロース,2,4,9,True,False,False,False,True,True,False,False,True,False,False,False,False,-18.735714285714284,0.02659871595444785,-2.366412213740458,0.7595959595959596,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; PER>60,141.0,42400000000.0,,
1417.T,ミライト・ワン,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,True,False,0.46976993044408766,0.10779775612585696,2.008742714404663,0.036924724856110494,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.3,310000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1721.T,コムシスホールディングス,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,False,True,0.15481730864442023,0.2280266265383526,0.11227291930713984,0.021780554976306727,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,16.5,588300000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1720.T,東急建設,プライム,2,3,9,True,False,False,False,True,False,False,True,False,False,False,False,True,-0.0035949055053410284,0.3901331301432651,-22.986486486486488,0.23274161735700197,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.9,145700000000.0,,
3553.T,共和レザー,スタンダード,2,3,9,True,True,False,False,False,False,False,False,True,False,False,False,True,-0.37906804733727806,0.6855110639005912,-0.6163934426229508,-0.03924989097252508,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,78.7,24300000000.0,,
3954.T,昭和パックス,スタンダード,2,3,9,True,False,False,False,False,False,False,True,True,False,True,True,False,0.3028846153846154,0.09787853921969436,-0.08685968819599109,0.007416758718636579,False,False,False,False,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.5,12800000000.0,,
4166.T,かっこ,グロース,2,3,8,True,False,False,False,True,False,False,,True,False,False,True,,1.1709401709401708,,-0.6666666666666666,0.10227272727272728,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,,2730000000.0,,
7118.T,伸和ホールディングス,札証Ａ,1,4,6,True,True,False,False,,,,True,True,False,False,True,False,0.20192307692307687,-0.04305124706130903,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足; 過去に減益あり,28.6,4760000000.0,,
1515.T,日鉄鉱業,プライム,2,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.05134372926343733,-0.06931373917628147,1.0031608060055315,-0.02926153400748599,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.0,173900000000.0,,
1941.T,中電工,プライム,2,2,9,True,False,False,False,False,False,False,True,False,False,False,True,,0.839114738659551,,0.07550910073887186,-0.023902336990625415,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.4,265400000000.0,,
2108.T,日本甜菜製糖,プライム,0,4,9,True,False,False,False,True,False,False,True,True,False,False,False,False,-0.3762486126526082,-0.24901803704723946,-1.2831858407079646,0.10822935651198654,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,49.7,47400000000.0,,
1808.T,長谷工コーポレーション,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0008879928960567884,-0.027903026485384563,-0.028970163618864293,0.1298634936856705,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.0,924900000000.0,,
3419.T,アートグリーン,名証Ｎ,0,3,9,True,True,False,False,False,False,False,False,True,False,False,False,False,-0.6666666666666667,-0.03923107716947716,-2.411764705882353,-0.08722741433021806,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,709.0,2130000000.0,,
462A.T,ＦＵＮＤＩＮＮＯ,グロース,0,3,6,True,False,False,False,,,,True,True,False,False,False,,-1.196096654275093,,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足; 年平均成長+7%未達; 過去に減益あり,21.4,24600000000.0,,
