symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
1951.T,エクシオグループ,プライム,4,4,9,True,False,False,False,True,True,False,True,False,False,False,False,False,0.17837603596771578,0.1350437444943895,0.670863599677159,0.23405333117198898,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,17.0,517800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1976.T,明星工業,プライム,4,5,9,True,True,True,True,False,False,False,True,False,False,True,True,True,0.3143425362657932,0.2441652192787933,-0.2459958932238193,-0.13743736578382248,False,False,True,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.5,94000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1979.T,大氣社,プライム,4,6,9,True,True,True,False,False,True,True,True,False,False,True,False,True,0.004332057223453534,0.23837568630660355,0.6112676056338028,0.07920438110405122,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足; 時価総額>=500億,15.3,220600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4572.T,カルナバイオサイエンス,グロース,4,4,8,True,True,False,True,False,False,False,,True,False,True,True,True,0.847246891651865,0.2757519492415994,0.08739837398373984,-0.16279069767441862,False,False,True,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,7109999999.999999,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7317.T,松屋アールアンドディ,グロース,4,6,9,True,True,True,True,False,False,False,True,True,False,True,True,True,0.5715378729915839,0.7444090583813656,-0.03436988543371522,-0.09665287702143663,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,12.1,19500000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1721.T,コムシスホールディングス,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,False,True,0.15481730864442023,0.2280266265383526,0.11227291930713984,0.021780554976306727,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,16.4,583900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1812.T,鹿島建設,プライム,3,5,8,True,False,True,False,False,True,True,True,,False,True,False,False,0.07028751865273919,0.012466083591548882,1.890023020457803,0.020982722601772908,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 売上YoY+10%不足,17.6,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2146.T,ＵＴグループ,プライム,3,4,9,True,True,False,False,False,True,False,True,False,False,True,False,False,-0.12014472704054491,-0.032565576474767766,0.39056500274273176,-0.08166604028032631,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.9,114200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2579.T,コカ・コーラ　ボトラーズジャパンホールディングス,プライム,3,3,8,True,True,False,False,False,True,False,,False,False,False,True,,3.0,,0.34793767186067825,0.0015990526367397429,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,,506800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2768.T,双日,プライム,3,2,8,True,False,False,False,False,False,False,True,,False,True,False,False,0.07810483035586224,-0.06581557812736649,0.06047794117647059,0.049101849292551965,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,9.1,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
6989.T,北陸電気工業,スタンダード,3,3,9,True,False,False,False,False,False,False,True,True,False,True,False,False,-0.0830383006115224,-0.10804270022046925,65.61538461538461,-0.03311926605504587,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,14.1,24200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1515.T,日鉄鉱業,プライム,2,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.05134372926343733,-0.06931373917628147,1.0031608060055315,-0.02926153400748599,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.1,174600000000.0,,
1720.T,東急建設,プライム,2,3,9,True,False,False,False,True,False,False,True,False,False,False,False,True,-0.0035949055053410284,0.3901331301432651,-22.986486486486488,0.23274161735700197,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.7,143800000000.0,,
1941.T,中電工,プライム,2,2,9,True,False,False,False,False,False,False,True,False,False,False,True,,0.839114738659551,,0.07550910073887186,-0.023902336990625415,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.2,263100000000.0,,
2760.T,東京エレクトロン　デバイス,プライム,2,3,9,True,True,False,False,False,False,False,True,False,False,True,False,False,-0.180074701910645,-0.04354296190803242,-0.22937228582708252,-0.07253425279012794,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.3,110100000000.0,,
7777.T,スリー・ディー・マトリックス,グロース,2,4,9,True,False,False,False,True,True,False,False,True,False,False,False,False,-18.735714285714284,0.02659871595444785,-2.366412213740458,0.7595959595959596,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; PER>60,148.0,44600000000.0,,
1808.T,長谷工コーポレーション,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0008879928960567884,-0.027903026485384563,-0.028970163618864293,0.1298634936856705,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,13.9,919200000000.0,,
3036.T,アルコニックス,プライム,1,3,9,True,False,False,False,True,False,False,True,False,False,False,True,False,0.3820451624747567,-0.04044612453405094,-0.022540983606557378,-0.005240858617296841,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,13.4,74800000000.0,,
2374.T,セントケア・ホールディング,プライム,0,3,9,True,False,False,False,False,False,False,True,True,False,False,False,False,-0.21870047543581617,-0.04609756084899563,-0.05652173913043478,0.029397250616848784,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,22.5,30500000000.0,,
2874.T,ヨコレイ,プライム,0,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.2391846921797005,-0.05921767835278213,-0.8009429020429544,-0.02625827601722697,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,27.1,81800000000.0,,
3168.T,,,0,2,7,True,True,False,False,False,False,False,,,False,False,False,,-1.2121504339440694,,-0.7025547445255474,-0.08411256767035032,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 公式スコア上限7/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,,,
