symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
3352.T,バッファロー,スタンダード,5,5,9,True,False,False,False,True,True,False,True,True,False,True,False,False,0.18518518518518512,-0.017890532021914263,1.0158730158730158,0.17026548672566372,True,True,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,10.3,3810000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7685.T,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,5,5,9,True,True,False,False,True,True,False,True,False,False,False,True,False,0.5243282498184458,0.06922691107352619,1.6217882836587874,0.6562378797672915,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,30.0,155900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2173.T,博展,グロース,4,6,9,True,True,True,True,False,False,False,True,True,False,True,True,True,0.3342995169082126,0.3839780649733302,-3.872340425531915,0.6688264938804895,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,9.5,14800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1938.T,日本リーテック,プライム,5,4,9,True,True,False,True,False,False,False,True,False,False,True,True,True,0.5230179028132993,0.39025681851290206,0.203240058910162,0.04602084922451055,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.0,60800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1801.T,大成建設,プライム,4,5,8,True,True,False,True,False,True,False,True,,False,False,True,True,2.456823438704703,0.4597165057735433,0.9760177440968532,-0.05593517407932412,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,19.1,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1815.T,鉄建建設,プライム,4,5,9,True,True,False,True,False,True,False,True,False,False,False,True,True,0.32835820895522394,0.7708052674805288,46.72727272727273,-0.07305995328315598,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.4,72600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1770.T,,,5,3,7,True,True,False,True,False,False,False,,,False,True,True,True,0.3312020460358056,0.28273778599057753,0.1195079086115993,-0.2316185696361355,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限7/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2130.T,メンバーズ,プライム,4,4,9,True,True,False,False,False,False,False,True,True,False,False,True,False,2.4705882352941178,-0.4191524764587501,15.318181818181818,0.11815292578051972,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,18.7,18200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4256.T,サインド,グロース,4,4,9,True,False,False,False,True,False,False,True,True,False,False,True,False,0.4836601307189543,-0.192349796895517,0.4084507042253521,0.13503649635036497,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,53.6,8780000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1898.T,世紀東急工業,プライム,3,5,9,True,True,False,True,False,True,False,True,False,False,False,True,True,0.41932319764590487,0.47872457525898904,0.3466003316749585,-0.060271011721672624,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,13.4,62800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2207.T,ｍｅｉｔｏ,プライム,3,5,9,True,True,False,True,False,False,False,True,True,False,True,True,True,0.8678321678321679,0.5360796320641723,-0.0695517774343122,0.030960945529290854,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,14.8,43600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2331.T,ＡＬＳＯＫ,プライム,4,3,9,True,False,False,False,False,True,False,True,False,False,True,False,False,0.04707425490053185,0.062315669617691194,0.4552891080233079,0.11852326300188427,True,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.4,635700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1662.T,石油資源開発,プライム,3,4,9,True,True,False,False,False,True,False,True,False,False,True,False,False,-0.06666376002790375,-0.12105916566800401,0.3103187466234468,-0.09395481246215782,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,12.5,451000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1939.T,四電工,プライム,3,4,9,True,True,False,True,False,False,False,True,False,False,True,True,True,0.21734169994295494,0.23827353924830152,-0.19247863247863248,-0.11386589718277773,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,15.1,77900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2146.T,ＵＴグループ,プライム,3,4,9,True,True,False,False,False,True,False,True,False,False,True,False,False,-0.12014472704054491,-0.032565576474767766,0.39056500274273176,-0.08166604028032631,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,19.2,122800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
319A.T,技術承継機構,グロース,3,4,5,True,True,True,True,,,,,False,False,True,True,True,0.6717062634989202,0.6915578137735234,,,,,,,年率5–10%の安定成長は未達; 四半期データ不足; 公式スコア上限5/9: データ不足; 時価総額>=500億,,100500000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
166A.T,タスキホールディングス,グロース,2,4,6,True,True,False,True,,,,True,False,False,False,True,True,43.37864077669903,0.9910903017607786,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 四半期データ不足; 公式スコア上限6/9: データ不足; 過去に減益あり; 時価総額>=500億,8.9,51500000000.0,,
2001.T,ニップン,プライム,2,4,9,True,True,True,False,False,False,False,True,False,False,True,False,True,0.047809278350515516,0.28311955340760564,-0.028113173544782842,0.0072275111715562465,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,10.2,208100000000.0,,
332A.T,ミーク,グロース,1,5,6,True,True,True,False,,,,True,True,False,True,False,False,0.1607142857142858,0.05602844584384781,,,,,,,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足,17.5,14400000000.0,,
1721.T,コムシスホールディングス,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,False,True,0.15481730864442023,0.2280266265383526,0.11227291930713984,0.021780554976306727,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.6,627000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1414.T,ショーボンドホールディングス,プライム,2,3,9,True,False,True,False,False,False,False,True,False,False,True,False,False,0.034400078293208125,0.06501130248549436,-0.0022316899979711907,-0.04705391497844328,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.2,299800000000.0,,
1882.T,東亜道路工業,プライム,2,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.08778692833362534,0.02480827238970007,-0.1541501976284585,-0.07812040155652203,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,19.8,88500000000.0,,
7779.T,ＣＹＢＥＲＤＹＮＥ,グロース,2,2,8,True,False,False,False,False,False,False,,True,False,False,False,,-0.22962313759859776,,-0.34615384615384615,-0.025303643724696356,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,29700000000.0,,
3205.T,ダイドーリミテッド,スタンダード,1,3,8,True,False,False,False,False,True,False,,True,False,False,False,False,-0.30654761904761907,-0.2148871951100808,1.0089020771513353,-0.026477472205968404,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,,38700000000.0,,
3361.T,トーエル,スタンダード,1,3,9,True,False,False,False,False,False,False,True,True,False,False,False,False,-0.2094240837696335,-0.03888828644220044,-0.30753968253968256,-0.10498943604745653,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,11.7,18000000000.0,,
3444.T,菊池製作所,スタンダード,1,3,9,True,False,False,False,True,False,False,False,True,False,False,False,False,-0.5394063459570113,-0.3032669857083823,-1.4695945945945945,0.30266552020636284,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,87.1,14100000000.0,,
4412.T,サイエンスアーツ,グロース,1,3,9,True,False,False,False,True,False,False,False,True,False,False,False,,-3.7058823529411766,,-3.4285714285714284,0.54858934169279,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,161.0,19600000000.0,,
9270.T,バリュエンスホールディングス,グロース,1,3,9,True,False,False,False,False,False,False,True,True,False,False,False,False,-2.7212041884816753,-0.19594195408564774,-145.8,0.2214531148847169,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,9.2,18200000000.0,,
1808.T,長谷工コーポレーション,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0008879928960567884,-0.027903026485384563,-0.028970163618864293,0.1298634936856705,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.5,932400000000.0,,
2270.T,雪印メグミルク,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,0.01880530973451333,0.18292408558841733,-0.016106333072713058,-0.014954621109820055,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,6.8,236300000000.0,,
2281.T,プリマハム,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.18488047190313572,-0.0003806623662858666,-0.1006010756089845,0.031746031746031744,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.5,140700000000.0,,
3326.T,ランシステム,スタンダード,0,3,9,True,False,False,False,False,False,False,True,True,False,False,False,,0.15625,,-0.24528301886792453,0.09478324761204997,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,29.3,3620000000.0000005,,
479A.T,ＰＲＯＮＩ,グロース,0,3,6,True,False,False,False,,,,True,True,False,False,False,False,-0.4731774415405777,-0.2146674704530741,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足; 年平均成長+7%未達; 過去に減益あり,17.3,8740000000.0,,
4422.T,ＶＡＬＵＥＮＥＸ,グロース,0,2,8,True,False,False,False,False,False,False,,True,False,False,False,,-15.6,,-1.0,-0.33211678832116787,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,2200000000.0,,
