symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,digest,market_strength_ratio
2768.T,双日,プライム,3,2,8,True,False,False,False,False,False,False,True,False,True,False,False,0.07810483035586224,-0.06581557812736649,0.06047794117647059,0.049101849292551965,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,8.6,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3105.T,日清紡ホールディングス,プライム,3,2,8,True,False,False,False,False,False,False,True,False,False,True,False,0.5459613557174532,0.0938013675174647,-1.836191171105436,0.0005920824907544042,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,18.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3321.T,ミタチ産業,スタンダード,3,4,8,True,True,False,False,True,False,False,True,False,False,True,False,0.39331770222743256,-0.015412409022595663,1.0222222222222221,2.0203614982578397,True,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,7.9,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3443.T,川田テクノロジーズ,プライム,3,3,8,True,True,False,False,False,False,False,True,False,True,False,True,0.1971911178591763,0.41533586519425714,-0.3850430914651098,-0.1721272413176863,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.2,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3449.T,テクノフレックス,スタンダード,3,4,8,True,False,False,False,True,True,False,True,False,False,True,False,0.4092409240924093,-0.16470818374615115,0.5955631399317406,0.08681164503682919,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,14.2,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3769.T,ＧＭＯペイメントゲートウェイ,プライム,3,3,8,True,False,False,False,True,False,False,True,False,False,False,True,0.1602312390924956,0.24353337973876688,0.41717028083896196,0.09740160294042575,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,33.3,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3891.T,ニッポン高度紙工業,スタンダード,3,3,8,True,False,False,False,False,True,False,True,False,False,True,False,0.20979713013359724,-0.16798896905997152,0.24833110814419226,0.0892029657089898,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,14.4,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4318.T,クイック,プライム,3,3,8,True,True,False,False,False,False,False,True,False,True,False,False,-0.08311791608669716,0.007456243598049861,0.3414322250639386,0.07035374868004224,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,13.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4368.T,扶桑化学工業,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,True,False,0.39367163174282593,-0.08405435006367068,0.44204483324220883,0.0993939393939394,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,19.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4516.T,日本新薬,プライム,3,2,8,True,False,False,False,False,False,False,True,False,True,False,False,0.07493455497382207,0.08866043414996816,0.40341829969058496,-0.002487500310937539,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,11.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4553.T,東和薬品,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,False,True,0.06843158883850142,1.2554263598217692,3.599426934097421,0.07378612051678228,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,9.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4628.T,,,3,1,7,True,False,False,False,False,False,False,,False,True,False,False,-0.12803376714737957,0.07784923006100763,14.486394557823129,0.034329454517338695,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限7/8: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4662.T,フォーカスシステムズ,プライム,3,5,8,True,True,True,False,False,True,False,True,False,True,False,False,0.09791983764586498,0.06413881524249643,0.7194388777555111,0.10396785534907081,True,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 売上YoY+10%不足; 揺るぎない成長要件未満,14.6,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5393.T,ニチアス,プライム,3,4,8,True,True,True,False,False,False,False,True,False,True,False,False,0.074922009951788,0.12262754564955047,0.0648623425104993,-0.04249613528094141,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.6,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2935.T,ピックルスホールディングス,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.2405420666290231,-0.0971425831552829,0.9019230769230769,0.04356270810210877,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.9,,
3553.T,共和レザー,スタンダード,2,2,8,True,True,False,False,False,False,False,False,False,False,False,True,-0.37906804733727806,0.6855110639005912,-0.6163934426229508,-0.03924989097252508,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,77.1,,
4046.T,大阪ソーダ,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,False,0.17871419053964033,-0.09190696914265428,0.4307692307692308,-0.057766859862587804,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,20.4,,
4406.T,新日本理化,スタンダード,2,4,8,True,True,False,True,False,False,False,True,False,False,True,True,0.5320512820512822,2.373566715058764,-2.0106382978723403,-0.031328954017180395,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.9,,
3444.T,菊池製作所,スタンダード,1,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.5394063459570113,-0.3032669857083823,21.9,-0.22309197651663404,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,39.2,,
4228.T,積水化成品工業,プライム,1,2,7,True,True,False,False,False,False,False,,False,False,False,False,-0.9626783754116356,-0.6193605858080857,-0.9854748603351955,-0.042927216535767955,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 公式スコア上限7/8: データ不足; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,,
5333.T,日本ガイシ,プライム,1,2,8,True,False,False,False,False,False,False,True,False,False,True,False,0.2412201389549824,0.08978175144769018,0.03458360412217993,0.09541866955585575,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,17.4,,
