symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
1965.T,テクノ菱和,スタンダード,6,8,9,True,True,True,True,True,True,True,True,False,False,True,True,True,0.5586758707248196,0.6712522429605854,1.7510121457489878,0.2283029884813419,True,True,False,True,年率5–10%の安定成長は未達; 経常成長の加速なし; 時価総額>=500億,16.4,163900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4055.T,ティアンドエスグループ,グロース,6,6,9,True,True,False,False,True,True,False,True,True,False,True,True,False,0.44807692307692304,0.07797821732956978,2.711864406779661,2.1845238095238093,True,True,True,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 過去に減益あり; 揺るぎない成長要件未満,25.5,14000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7373.T,,,6,6,7,True,True,True,False,True,True,True,,,False,True,True,False,0.2937601296596435,0.1982075942210184,0.3969594594594595,0.30080447708989155,True,True,True,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 公式スコア上限7/9: データ不足,,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1802.T,大林組,プライム,5,5,8,True,True,False,True,False,True,False,True,,False,True,True,True,0.6635087144184013,0.22892140210161616,1.2912611270825396,-0.020795222582146427,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,16.5,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1719.T,安藤・間,プライム,4,6,9,True,True,False,True,True,True,False,True,False,False,False,True,True,0.8362361822593691,0.31783500730825476,0.12872919070380748,0.042400566116383445,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,17.7,367100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1967.T,ヤマト,スタンダード,4,6,9,True,True,False,True,True,True,False,True,False,False,False,True,True,1.2664092664092665,0.4487675087460006,0.20580235720761558,0.02347305389221557,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,14.4,59100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1801.T,大成建設,プライム,4,5,8,True,True,False,True,False,True,False,True,,False,False,True,True,2.456823438704703,0.4597165057735433,0.9760177440968532,-0.05593517407932412,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,20.5,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1815.T,鉄建建設,プライム,4,5,9,True,True,False,True,False,True,False,True,False,False,False,True,True,0.32835820895522394,0.7708052674805288,46.72727272727273,-0.07305995328315598,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,16.3,77000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3157.T,ジオリーブグループ,スタンダード,4,5,9,True,False,False,False,True,True,False,True,True,False,False,False,False,-0.29323499491353,-0.20108594605248353,2.9948453608247423,0.11639295607439652,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,12.3,21800000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1812.T,鹿島建設,プライム,3,5,8,True,False,True,False,False,True,True,True,,False,True,False,False,0.07028751865273919,0.012466083591548882,1.890023020457803,0.020982722601772908,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 売上YoY+10%不足,19.6,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
