symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
3153.T,八洲電機,プライム,7,8,9,True,True,True,True,True,True,True,True,False,False,True,True,True,0.3368997263000746,0.35440558029356617,2.4926686217008798,0.2019457084575553,True,True,True,True,年率5–10%の安定成長は未達; 時価総額>=500億,13.7,64500000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3021.T,パシフィックネット,スタンダード,6,9,9,True,True,True,True,True,True,True,True,True,False,True,True,True,0.21698113207547176,0.22237821242383649,0.23076923076923078,0.19939577039274925,True,True,False,True,年率5–10%の安定成長は未達; 経常成長の加速なし,14.6,9110000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1434.T,ＪＥＳＣＯホールディングス,スタンダード,6,7,9,True,True,False,True,True,True,False,True,True,False,False,True,True,0.39488870568837586,0.8304357539954661,2.287272727272727,0.9161693662972435,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 過去に減益あり; 揺るぎない成長要件未満,10.0,11100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
272A.T,グリーンクロスホールディングス,福証,6,7,9,True,True,True,False,True,True,False,True,True,False,True,True,False,0.20800485142510605,0.146669736737006,0.34844192634560905,0.11228017435743273,True,True,True,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 揺るぎない成長要件未満,9.1,12600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
6742.T,京三製作所,プライム,6,7,9,True,True,False,True,True,True,False,True,True,False,False,True,True,1.0392758514881866,0.5738735329992408,3.75,0.1937354988399072,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 過去に減益あり; 揺るぎない成長要件未満,10.8,38500000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5857.T,ＡＲＥホールディングス,プライム,5,5,9,True,False,False,True,True,True,False,True,False,False,False,True,True,0.6483985192338644,0.272531923778472,0.9321148825065274,-0.3170265505852476,False,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,11.1,249900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4384.T,ラクスル,プライム,5,4,9,True,False,False,True,True,False,False,True,False,False,False,True,True,0.6962273395394414,0.7216390724801791,5.145348837209302,0.2706428782070186,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,33.4,107600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4503.T,アステラス製薬,プライム,5,4,8,True,False,False,False,True,True,False,True,,False,False,True,False,0.2510312787856943,-0.5142032120307141,1.7029340804731885,0.13367221841438973,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,21.0,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3375.T,ＺＯＡ,スタンダード,4,5,9,True,False,False,False,True,True,False,True,True,False,False,False,False,0.0235294117647058,-0.10659911707303593,1.1846153846153846,0.17044334975369457,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,6.9,2540000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3539.T,ＪＭホールディングス,プライム,4,5,9,True,True,True,False,True,False,False,True,False,False,True,False,False,0.08864563210989473,0.16947375721513502,0.3054101221640489,0.11019020790165995,True,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,12.2,85200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
