symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,digest,market_strength_ratio
3040.T,ソリトンシステムズ,プライム,3,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.23246707013171952,-0.010724782380506448,3.6970954356846475,0.10463632496809869,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,20.4,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3321.T,ミタチ産業,スタンダード,3,4,8,True,True,False,False,True,False,False,True,False,False,True,False,0.39331770222743256,-0.015412409022595663,1.0222222222222221,2.0203614982578397,True,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,7.7,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
3769.T,ＧＭＯペイメントゲートウェイ,プライム,3,3,8,True,False,False,False,True,False,False,True,False,False,False,True,0.1602312390924956,0.24353337973876688,0.41717028083896196,0.09740160294042575,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,32.6,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4368.T,扶桑化学工業,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,True,False,0.39367163174282593,-0.08405435006367068,0.44204483324220883,0.0993939393939394,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,18.4,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5108.T,ブリヂストン,プライム,3,2,8,True,False,False,False,False,False,False,True,False,True,False,False,-0.05114667435168885,-0.0023891591761224795,0.4742634919470228,0.023659254025578464,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,18.5,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5393.T,ニチアス,プライム,3,4,8,True,True,True,False,False,False,False,True,False,True,False,False,0.074922009951788,0.12262754564955047,0.0648623425104993,-0.04249613528094141,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.5,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5596.T,アウトルックコンサルティング,グロース,3,4,8,True,True,False,False,False,True,False,True,False,True,False,False,-0.07933579335793361,0.03702991011964496,0.5056179775280899,0.08080808080808081,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,14.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
9259.T,タカヨシホールディングス,グロース,3,2,8,True,False,False,False,False,False,False,True,False,True,False,False,-0.002219755826859071,-0.04025703577621931,0.3054187192118227,0.0010080645161290322,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,8.8,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2935.T,ピックルスホールディングス,プライム,2,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.2405420666290231,-0.0971425831552829,0.9019230769230769,0.04356270810210877,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,10.9,,
3004.T,神栄,スタンダード,2,3,8,True,True,False,False,False,False,False,True,False,False,False,False,-0.25039287585123104,0.03339752649268224,1.1832460732984293,0.0992568461773389,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,6.0,,
3553.T,共和レザー,スタンダード,2,2,8,True,True,False,False,False,False,False,False,False,False,False,True,-0.37906804733727806,0.6855110639005912,-0.6163934426229508,-0.03924989097252508,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; PER>60,76.1,,
3655.T,ブレインパッド,プライム,2,3,8,True,True,False,False,False,False,False,True,False,False,False,True,0.19749447310243173,0.4700014473867531,-0.7671232876712328,0.0,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,49.1,,
3941.T,レンゴー,プライム,2,3,8,True,True,False,False,False,False,False,True,False,False,False,False,-0.18351950650216742,0.16873598280521018,0.10963995354239257,-0.011164357051939399,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,11.5,,
5444.T,大和工業,プライム,2,3,8,True,True,False,False,False,False,False,True,False,False,False,False,-0.4517198633381373,-0.22465044773719356,0.06139659042650003,-0.16538400776365975,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,16.5,,
3444.T,菊池製作所,スタンダード,1,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.5394063459570113,-0.3032669857083823,21.9,-0.22309197651663404,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,33.1,,
3891.T,,,1,1,4,True,False,False,False,,,,,False,False,True,False,0.20979713013359724,-0.16798896905997152,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限4/8: データ不足; 年平均成長+7%未達; 過去に減益あり,,,
5020.T,ＥＮＥＯＳホールディングス,プライム,1,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.7601858295457017,-0.41460734446752867,-3.027382334553898,-0.06438924246623848,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,21.0,,
5110.T,住友ゴム工業,プライム,1,3,8,True,True,False,False,False,False,False,True,False,False,False,False,-0.7409992828113794,-0.15087285755723867,-1.4442290518612098,0.005265698972910827,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,13.2,,
5214.T,日本電気硝子,プライム,1,3,8,True,False,False,False,False,True,False,True,False,False,False,False,-2.3098101265822786,-0.3961921290385986,-3.51487414187643,0.07543982530592065,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,21.1,,
5333.T,日本ガイシ,プライム,1,2,8,True,False,False,False,False,False,False,True,False,False,True,False,0.2412201389549824,0.08978175144769018,0.03458360412217993,0.09541866955585575,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,17.0,,
7043.T,アルー,グロース,1,3,8,True,False,False,False,True,False,False,True,False,False,False,,-1.7976190476190477,,-1.9864864864864864,0.24028776978417266,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,17.6,,
2374.T,セントケア・ホールディング,プライム,0,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.21870047543581617,-0.04609756084899563,-0.05652173913043478,0.029397250616848784,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,22.5,,
4579.T,ラクオリア創薬,グロース,0,1,3,True,,,,False,False,,,,,,,,,-3.9347826086956523,-0.18997912317327767,False,False,False,False,年次データ不足; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 公式スコア上限3/8: データ不足; 売上YoY+10%不足; 経常YoY+20%不足,,,
