symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,digest,market_strength_ratio
4368.T,扶桑化学工業,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,True,False,0.39367163174282593,-0.08405435006367068,0.44204483324220883,0.0993939393939394,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,19.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4516.T,日本新薬,プライム,3,2,8,True,False,False,False,False,False,False,True,False,True,False,False,0.07493455497382207,0.08866043414996816,0.40341829969058496,-0.002487500310937539,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,12.9,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
4662.T,フォーカスシステムズ,プライム,3,5,8,True,True,True,False,False,True,False,True,False,True,False,False,0.09791983764586498,0.06413881524249643,0.7194388777555111,0.10396785534907081,True,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 売上YoY+10%不足; 揺るぎない成長要件未満,14.8,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5711.T,三菱マテリアル,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,False,True,0.11335994972459429,0.542810924796689,1.6787531806615776,-0.1625981579815546,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,21.1,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5901.T,東洋製罐グループホールディングス,プライム,3,3,8,True,True,False,False,False,False,False,True,False,False,False,True,-0.030304594734124946,0.6516974829439557,7.541795665634675,0.04140613670678757,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,12.4,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
6743.T,大同信号,スタンダード,3,4,8,True,False,False,False,True,True,False,True,False,False,False,False,-0.09534050179211473,0.11836635777732818,1.1884984025559104,0.21535763009160008,True,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,9.3,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
268A.T,リガク・ホールディングス,プライム,2,4,8,True,True,False,True,False,False,False,True,False,False,True,True,0.21253203831107514,1.412792439791072,-0.7905776056792514,-0.05358315236604212,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,21.0,,
2760.T,東京エレクトロン　デバイス,プライム,2,3,8,True,True,False,False,False,False,False,True,False,True,False,False,-0.180074701910645,-0.04354296190803242,-0.22937228582708252,-0.07253425279012794,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,13.6,,
6664.T,オプトエレクトロニクス,スタンダード,2,2,7,True,False,False,False,False,True,False,,False,False,True,,0.25306122448979584,,1.119047619047619,-0.010869565217391304,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 公式スコア上限7/8: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,,,
2136.T,ヒップ,スタンダード,1,2,8,True,False,False,False,False,False,False,True,False,True,False,False,0.025454545454545396,-0.02393509298679186,-0.10077519379844961,0.040622884224779957,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.6,,
5020.T,ＥＮＥＯＳホールディングス,プライム,1,2,8,True,False,False,False,False,False,False,True,False,False,False,False,-0.7601858295457017,-0.41460734446752867,-3.027382334553898,-0.06438924246623848,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,21.3,,
5110.T,住友ゴム工業,プライム,1,3,8,True,True,False,False,False,False,False,True,False,False,False,False,-0.7409992828113794,-0.15087285755723867,-1.4442290518612098,0.005265698972910827,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,13.0,,
